"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000213886",3.07131724928379,2.89406270220222,0.800312273427971,3.616166836735,0.000298997709784647,0.00343737943485726,"UBD"
"ENSG00000169604",721.247877568957,1.1080837120526,0.30656716158791,3.61448925681772,0.000300940293945322,0.00345497054688894,"ANTXR1"
"ENSG00000167077",41.5964564800579,-1.19017648547198,0.329327355456393,-3.61396180958787,0.000301553499242706,0.00345885029186146,"MEI1"
"ENSG00000196616",2949.86482625404,-2.07383517279376,0.573949895674805,-3.61326866408001,0.000302361123217926,0.00346653165492231,"ADH1B"
"ENSG00000271952",2.85055534197522,-2.26584790393072,0.627243901741757,-3.6123872988463,0.000303390978338663,0.00347295108136435,"LINC01954"
"ENSG00000274080",5.04879791089753,2.01405356685022,0.557551796420042,3.6123165233834,0.000303473820169357,0.00347295108136435,NA
"ENSG00000121743",2.4605751689832,2.16340678320676,0.599049720258878,3.61139770213372,0.000304551213744306,0.00348226961757337,"GJA3"
"ENSG00000165125",6.00202185380447,-1.6538641947003,0.457967393477873,-3.61131429497765,0.000304649192626293,0.00348226961757337,"TRPV6"
"ENSG00000042445",1923.05228496346,-1.0627910622525,0.294298598770118,-3.61126783033945,0.000304703787714131,0.00348226961757337,"RETSAT"
"ENSG00000168280",69.3900514396954,-1.53975777645602,0.426469047701798,-3.61047955239339,0.00030563139696813,0.00349128301691185,"KIF5C"
"ENSG00000140807",683.144394369836,2.00692717393127,0.556049413744851,3.60926047995469,0.000307071153721326,0.00350613592193123,"NKD1"
"ENSG00000269155",12.6841855955414,1.29275961976613,0.358313610054993,3.60789984943,0.000308685592941968,0.00352194239733719,"LOC441179"
"ENSG00000134028",1613.25686401425,-2.14813293647996,0.595437731318992,-3.60765336741677,0.000308978902027025,0.00352311650945607,"ADAMDEC1"
"ENSG00000114656",24.9948459775796,1.55311791413439,0.430529356938618,3.60746111526101,0.000309207859697575,0.00352412821862121,"CFAP92"
"ENSG00000117322",70.7971535634181,-2.08036287732482,0.57673188109669,-3.60715775477659,0.000309569462040677,0.00352511424051914,"CR2"
"ENSG00000142235",29.6616777113129,1.38741359856238,0.384999343033746,3.60367783391456,0.000313745908675343,0.00356153662950019,"LMTK3"
"ENSG00000249859",52.4099714252216,1.14661958207433,0.318181815947603,3.60366156896643,0.000313765552413888,0.00356153662950019,"PVT1"
"ENSG00000119227",653.923625174259,-1.13971415780837,0.316588988550911,-3.59998041316934,0.000318241151599165,0.00359771407145236,"PIGZ"
"ENSG00000169248",61.1455202870614,2.06606608551614,0.574225954128463,3.59800192008376,0.000320671252195529,0.00361867500625319,"CXCL11"
"ENSG00000250274",1.25195933287427,2.48302761551399,0.690413186980078,3.5964371224932,0.000322605517337699,0.00363560504762946,"LOC100128059"
"ENSG00000154165",122.040187292358,-2.15591673568535,0.599499749822971,-3.59619288635563,0.000322908404000291,0.00363738731552278,"GPR15"
"ENSG00000156687",5.31847929314938,-2.56088598603989,0.712369826015809,-3.5948827315758,0.000324537726027976,0.00365083150976234,"UNC5D"
"ENSG00000223462",1.41426883062208,-2.13180435132273,0.593145765509982,-3.59406485771641,0.000325558739943072,0.0036606786100713,NA
"ENSG00000106624",1868.88633435668,1.21140430420321,0.337126301285779,3.59332481501145,0.000326485181351199,0.00366781363099552,"AEBP1"
"ENSG00000102384",49.5381791378899,1.14525820412079,0.318777288788912,3.59265934054404,0.000327320378983038,0.00367484180737112,"CENPI"
"ENSG00000134545",7.92925264967099,-1.37171298295954,0.381816929510639,-3.59259340521546,0.000327403239294255,0.00367484180737112,"KLRC1"
"ENSG00000170482",34.9823803365655,-1.38684297959042,0.386664619362557,-3.58668186884212,0.000334912505930284,0.00374287168931094,"SLC23A1"
"ENSG00000173208",12.8929251613082,-1.13082288562052,0.315294861613082,-3.5865566594873,0.000335073285169001,0.00374287168931094,"ABCD2"
"ENSG00000205420",8.28338929036936,4.86362215423935,1.35608738519191,3.58651087485122,0.000335132094484775,0.00374287168931094,"KRT6A"
"ENSG00000285735",1.66655810019758,-2.62887095601827,0.733007410979298,-3.58641797701077,0.000335251449311167,0.00374287168931094,"LINC02717"
"ENSG00000166501",148.359502417684,-1.12536682680211,0.313904122860024,-3.58506545421813,0.000336993677022843,0.00375898273291658,"PRKCB"
"ENSG00000176485",266.969094022089,1.31102963224068,0.365798307470598,3.58402323210875,0.0003383419715303,0.00376755469768673,"PLAAT3"
"ENSG00000198851",126.008250221473,-1.0266510540867,0.286453344393022,-3.58400791675905,0.000338361822159045,0.00376755469768673,"CD3E"
"ENSG00000224968",5.12454203927209,-1.99674067442516,0.557332135824584,-3.58267637208995,0.000340091843964443,0.0037851408904652,NA
"ENSG00000196352",921.64237970501,1.12967666356327,0.315463097248831,3.58101049985001,0.000342267897536916,0.00379999025860742,"CD55"
"ENSG00000171747",13562.4320243743,-1.20969782937892,0.33793333598105,-3.57969368682453,0.000343997200934005,0.00381219068064002,"LGALS4"
"ENSG00000187824",109.795917012501,-1.61899972277258,0.452291841006051,-3.57954660241356,0.000344190866036855,0.00381219068064002,"TMEM220"
"ENSG00000172673",26.5045594242745,-1.26871817620377,0.354534016442283,-3.57855133037795,0.000345504016896021,0.00382336479463404,"THEMIS"
"ENSG00000211786",2.50205727131405,-1.44101340945002,0.402869998795976,-3.57686949575957,0.00034773366695624,0.00383958470310952,"TRAV8-2"
"ENSG00000164076",2.96664010342217,2.80957074618871,0.78559779225359,3.57634755837219,0.000348428344252203,0.00384387740096668,"CAMKV"
"ENSG00000267391",9.42392873571327,-4.05287221919496,1.13329180050963,-3.57619477823137,0.000348631933831893,0.00384443577408043,"MIR122HG"
"ENSG00000157111",288.461285254945,-1.43550252098223,0.40144919896309,-3.57580118403528,0.000349156936655696,0.00384835259506088,"TMEM171"
"ENSG00000179772",10.8394436978355,1.34733840188088,0.376985511211291,3.5739792692609,0.000351596779212103,0.0038703366878578,"FOXS1"
"ENSG00000100678",4.69067344642465,-1.37405172644307,0.384516130239415,-3.57345665990013,0.000352299576347249,0.00387467862283707,"SLC8A3"
"ENSG00000213247",0.745288939793223,-2.54284682095762,0.711616286862336,-3.57333982920706,0.000352456868078983,0.00387471283976068,NA
"ENSG00000164406",107.686713359219,-1.67411432948697,0.468662475371777,-3.57211088461679,0.000354115407209506,0.00389124368105907,"LEAP2"
"ENSG00000133110",2269.04215323914,1.16456965423564,0.326050734869285,3.57174368799543,0.000354612376970254,0.0038932999762514,"POSTN"
"ENSG00000162460",52.2280238646039,-1.59200522372949,0.446137671728456,-3.56841693632738,0.000359144674436188,0.00393358079258773,"TMEM82"
"ENSG00000186638",63.37377726947,1.0524258218378,0.295053037251497,3.5669038747794,0.000361223908887716,0.00395379706195871,"KIF24"
"ENSG00000241566",8.35010586139148,-1.86216041754527,0.522132342401286,-3.56645292069286,0.000361845779566918,0.00395887953256256,"IGKV2D-24"
"ENSG00000021300",273.725356261254,1.22306615536842,0.342984758597681,3.56594899542771,0.000362541882392498,0.00396304482227311,"PLEKHB1"
"ENSG00000177108",2.19609420296667,-3.04013275705861,0.852656920269751,-3.56548183071899,0.00036318832390108,0.0039683851165035,"ZDHHC22"
"ENSG00000130208",1726.73337649042,-2.18263914951635,0.612245111800951,-3.56497603238677,0.00036388943994993,0.00397431791194337,"APOC1"
"ENSG00000171403",2.85460663432127,-1.93615942304094,0.543138940058705,-3.56475899671578,0.000364190673378268,0.00397488227691572,"KRT9"
"ENSG00000132704",23.8414762967567,-1.60069497620167,0.449039211460796,-3.56471091019947,0.000364257446330703,0.00397488227691572,"FCRL2"
"ENSG00000163564",15.0973925781725,-1.15149953940996,0.323185701169243,-3.56296561154776,0.000366688730359501,0.00399434647243921,"PYHIN1"
"ENSG00000173585",2.76762424611911,-1.36064008453166,0.382299159583302,-3.55909776525464,0.000372130997367018,0.00404051667130259,"CCR9"
"ENSG00000150893",60.5274172786565,1.90878104547133,0.536425084782075,3.55833666176663,0.000373210763165272,0.00404797569663636,"FREM2"
"ENSG00000134871",3753.12095645107,1.20832429931869,0.339634843670805,3.55771594651187,0.000374093529882991,0.00405320029333297,"COL4A2"
"ENSG00000258404",3.53663768379325,2.05942509147667,0.578993793249444,3.55690357217598,0.000375251818800002,0.00406134946522948,NA
"ENSG00000168386",487.003707069223,1.11065441449595,0.312267858525248,3.55673625758749,0.00037549079304636,0.00406218644857859,"FILIP1L"
"ENSG00000077616",9.59072412623024,-1.28008984471343,0.360023641235677,-3.55557162946269,0.000377158168789842,0.00407846899305401,"NAALAD2"
"ENSG00000147647",194.308677470195,-4.11078026413924,1.15644525401133,-3.55466914657681,0.000378454992899204,0.00408866791023776,"DPYS"
"ENSG00000188089",5.06072341067237,1.63729290670352,0.460849785231723,3.55276916507677,0.000381198809594266,0.00410802199138657,"PLA2G4E"
"ENSG00000139329",1523.83300035164,1.02355721428644,0.28820600706685,3.55147772492132,0.000383074416414751,0.00412469715463543,"LUM"
"ENSG00000156738",70.0104563123103,-1.71991691832348,0.484534999566804,-3.54962370078769,0.000385782168740099,0.00414512613166308,"MS4A1"
"ENSG00000081041",197.58805291232,1.60733542857768,0.452829102877113,3.5495409159112,0.000385903489996811,0.00414512613166308,"CXCL2"
"ENSG00000141505",363.744946003288,-2.54161851157335,0.716049439984478,-3.54950143055548,0.000385961368353492,0.00414512613166308,"ASGR1"
"ENSG00000187134",169.577489697894,-1.84293672823536,0.519357194901028,-3.54849561405722,0.00038743845077777,0.00415746017450472,"AKR1C1"
"ENSG00000080573",203.455433439751,1.13262246803459,0.3191839795985,3.54849409879314,0.000387440679984484,0.00415746017450472,"COL5A3"
"ENSG00000143494",18.1864058523563,1.19293629652972,0.336247256636162,3.54779488303912,0.000388470623101796,0.00416360973064002,"VASH2"
"ENSG00000211597",4.42955498195202,-1.82968773919513,0.515987626006568,-3.54599150633865,0.00039113881401062,0.00418387874244048,"IGKJ1"
"ENSG00000091138",9333.39609450792,-2.19967532666113,0.620338577388573,-3.54592702572369,0.000391234532837338,0.00418387874244048,"SLC26A3"
"ENSG00000228705",6.57017566710948,3.0207835623539,0.852051877784634,3.54530474154701,0.000392159413744296,0.00419020332772445,"LINC00659"
"ENSG00000242534",57.5908521054267,-2.01959656434166,0.569698137051584,-3.54502925846638,0.000392569507434929,0.00419164436617262,"IGKV2D-28"
"ENSG00000160856",22.6795769797449,-1.61983843453368,0.457003860835939,-3.54447428862135,0.000393396871883723,0.00419555896349046,"FCRL3"
"ENSG00000243064",29.7135250941262,-1.87688452317708,0.529533951319875,-3.5444082829796,0.000393495383269548,0.00419555896349046,NA
"ENSG00000163464",9.01508611847609,1.71378675072017,0.48359258795613,3.54386480149203,0.000394307389325398,0.00420194537171771,"CXCR1"
"ENSG00000185245",13.4238601185513,-1.0430420175892,0.294339330464748,-3.54367191072387,0.000394595960258398,0.00420194537171771,"GP1BA"
"ENSG00000075702",76.5421415417231,1.01926730340236,0.287677100602588,3.54309502309128,0.00039546018114604,0.00420758247772275,"WDR62"
"ENSG00000165478",9.07872680794517,-3.25346496624193,0.918384092361461,-3.54259725674933,0.000396207293390434,0.00421374756250317,"HEPACAM"
"ENSG00000169860",282.155165762929,-1.31386575888195,0.370903908346133,-3.54233462985198,0.000396602009131711,0.00421448160759576,"P2RY1"
"ENSG00000155011",26.1667596682599,2.4914054835656,0.703324299810065,3.54232817526483,0.000396611714693565,0.00421448160759576,"DKK2"
"ENSG00000183242",1.92260067124504,3.89005433487536,1.09832858223387,3.54179468494159,0.000397414675102074,0.00421766393580669,"WT1-AS"
"ENSG00000163810",0.696504212260982,-2.41983186674522,0.683253581271029,-3.54163071087561,0.000397661778732014,0.00421850492246274,"TGM4"
"ENSG00000187097",1653.70694130497,-1.2435151356894,0.351178083303048,-3.5409816125009,0.000398641358574594,0.00422711222883465,"ENTPD5"
"ENSG00000137441",6.77857059363858,-1.94572319533106,0.549836740823201,-3.53872895510397,0.000402058448308437,0.0042615482346855,"FGFBP2"
"ENSG00000137825",168.522744478319,-1.17904252712505,0.333249283059464,-3.53801969594834,0.000403139985589617,0.00427121036165795,"ITPKA"
"ENSG00000100985",340.563676537318,1.39564404316479,0.394536179188774,3.53742981450889,0.000404041555364262,0.00427715599320104,"MMP9"
"ENSG00000181418",11.3755353066725,2.3773598905908,0.672287541447447,3.53622482051698,0.000405889114656691,0.00428948668647489,"DDN"
"ENSG00000107807",14.8508766370281,2.15706964000014,0.610390768778048,3.53391589508867,0.000409451347304509,0.00431443262436462,"TLX1"
"ENSG00000170396",3.71057000842367,-1.32485427865915,0.375098918107654,-3.53201306296201,0.000412408982483022,0.00433832153151144,"ZNF804A"
"ENSG00000115590",213.675925652309,-1.71069140101607,0.484398801099746,-3.53157645545826,0.000413090424753207,0.00434115940787879,"IL1R2"
"ENSG00000187783",118.428019786657,-2.14024038115129,0.606076580509739,-3.53130355136185,0.000413516898219087,0.00434115940787879,"TMEM72"
"ENSG00000256663",4.36898103228067,1.51237844044194,0.42867885692256,3.52799867784277,0.000418714248054096,0.00437716629278182,NA
"ENSG00000244306",3.38782926210441,3.17503535544988,0.899997249378061,3.52782784352283,0.00041898455878444,0.0043781708718552,NA
"ENSG00000205866",15.9764816708525,-4.88982464825554,1.38652851730144,-3.52666720319063,0.000420825356256308,0.00439557856528565,"FAM99A"
"ENSG00000203814",5.59975283760182,1.66423415119976,0.471948884863639,3.52630169193133,0.000421406625924728,0.00439799415121027,"H2BC18"
"ENSG00000249948",106.975022478352,-2.34207918489561,0.664725912598586,-3.52337578617902,0.00042608676592932,0.00444314793135674,"GBA3"
"ENSG00000189280",16.4767715497696,2.74204615396886,0.778714677859414,3.52124626892406,0.000429523507853126,0.00447341702273391,"GJB5"
"ENSG00000173811",1.6767980989114,-1.78146063392598,0.50610354394828,-3.51995289348938,0.000431623449237168,0.00448970567168017,"CCDC13-AS1"
"ENSG00000086696",599.44089983366,-1.70912091410598,0.485726460888172,-3.51869015120317,0.000433682898229511,0.00450545218700568,"HSD17B2"
"ENSG00000176399",20.3309981089664,-1.79141037370974,0.509395835920623,-3.51673540964888,0.000436889052338127,0.00452549741735053,"DMRTA1"
"ENSG00000254389",7.48443629942498,1.69332562498734,0.481517969292832,3.51664056789864,0.000437045172572112,0.00452549741735053,"RHPN1-AS1"
"ENSG00000224373",818.775598433753,-1.59744125768375,0.454397444925781,-3.51551549314867,0.00043890115032023,0.00454225121235853,"IGHV4-59"
"ENSG00000233822",13.3054842487985,1.26075077823122,0.358648126047772,3.51528611657458,0.00043928044280046,0.00454225121235853,"H2BC15"
"ENSG00000165061",1.16771639253357,-2.94911546977517,0.838981691213525,-3.51511302411081,0.000439566867552264,0.00454225121235853,"ZMAT4"
"ENSG00000233217",20.1414455481817,-1.68113922666765,0.478558403694481,-3.51292384312808,0.000443204492238616,0.00457232023581636,NA
"ENSG00000062282",245.575571683031,1.32361156011513,0.3768412183844,3.5123853112187,0.000444103633114409,0.00457864831019341,"DGAT2"
"ENSG00000142494",80.7282283701869,-1.60611836565053,0.457311839693674,-3.51208568474058,0.000444604630808306,0.00458112299173577,"SLC47A1"
"ENSG00000153157",0.973051909456712,2.19386978488042,0.624700264920475,3.51187586763662,0.000444955774556506,0.00458246853735561,"SYCP2L"
"ENSG00000137571",38.4244390966648,1.45633720730722,0.414699425054869,3.51178979115907,0.000445099904487886,0.00458246853735561,"SLCO5A1"
"ENSG00000242252",3.05427187527048,-1.67561679812513,0.477293685659627,-3.51066198541764,0.000446992378228328,0.00459669611880911,"BGLAP"
"ENSG00000234155",210.493168462301,-1.310776182899,0.3734152936753,-3.51023700716119,0.000447707443755477,0.00459989197425139,"LINC02535"
"ENSG00000101144",224.242352596648,1.98311388020133,0.565463400045732,3.5070596612282,0.000453087551246006,0.00464756867361771,"BMP7"
"ENSG00000184949",15.9563760276865,1.00981309159681,0.288024157941378,3.50600136743509,0.000454892882890792,0.00466418320682517,"FAM227A"
"ENSG00000244116",36.5101522071809,-1.74429438206204,0.497710500075343,-3.50463649410248,0.000457231117085743,0.00468242673328517,"IGKV2-28"
"ENSG00000271797",3.72705400808034,-1.26760903523891,0.361796891353071,-3.50364822234439,0.000458931171045729,0.0046960094705009,NA
"ENSG00000048462",65.9076157812375,-1.84527449511481,0.526833777058278,-3.50257438962705,0.000460785094693994,0.00471306073046592,"TNFRSF17"
"ENSG00000099139",392.242629464321,-1.22280325591274,0.34923820859419,-3.50134442859208,0.000462917151765209,0.00473294179862142,"PCSK5"
"ENSG00000064692",35.6196083374074,1.27315599290422,0.363695219021888,3.50061239828285,0.000464190444044659,0.0047440301135772,"SNCAIP"
"ENSG00000241351",858.261495143986,-1.52955968000033,0.437022002449489,-3.49996034851156,0.000465327369209078,0.00474985463671541,"IGKV3-11"
"ENSG00000125531",6.58757716573116,1.51998738405927,0.434384498929246,3.49917501155317,0.000466700145027556,0.00475494306596317,"FNDC11"
"ENSG00000165023",5.13306117309423,-1.4019345184828,0.400749641180824,-3.49828015903383,0.000468268960072904,0.00476348644003288,"DIRAS2"
"ENSG00000173077",8.22139797433369,2.07788476274966,0.594233054164393,3.49675055634792,0.00047096198804839,0.00478405243397093,"DELEC1"
"ENSG00000070404",270.525985373737,1.24734654253216,0.356811713455029,3.49581164377713,0.000472622192337164,0.0047951022671075,"FSTL3"
"ENSG00000172116",14.3626075535714,-1.16131872192162,0.33223730728286,-3.49544947681899,0.00047326404115931,0.00479774046727496,"CD8B"
"ENSG00000140379",43.9943132496765,1.28828746937491,0.368595584466798,3.49512453123528,0.000473840616541214,0.00479971323429957,"BCL2A1"
"ENSG00000204444",177.441713614282,-1.98550516894326,0.568140895277911,-3.49474080363822,0.00047452233703343,0.00480150153499405,"APOM"
"ENSG00000277459",4.27033030801899,1.03647823955212,0.296635714611336,3.49411142522118,0.00047564245565352,0.00480634119542767,"YAP1-DT"
"ENSG00000130711",0.84881232668797,2.32906455635439,0.666920649751283,3.49226636965429,0.000478940371058213,0.00483415936646851,"PRDM12"
"ENSG00000186407",35.5292072468814,1.50124810693307,0.429880094968556,3.49224847696864,0.000478972457224408,0.00483415936646851,"CD300E"
"ENSG00000114455",912.590718141465,-1.71110159167729,0.490002787072536,-3.49202420235212,0.000479374809136927,0.00483606222144178,"HHLA2"
"ENSG00000204872",6.27015881165631,-1.6251458271256,0.465400605053061,-3.49192890916056,0.000479545861916872,0.00483606222144178,NA
"ENSG00000261012",25.5989379074078,-5.36863069522704,1.53751688686632,-3.49175397102081,0.000479860026828265,0.00483728934385124,NA
"ENSG00000164045",127.362267990841,1.01530523874682,0.291042546637547,3.48851138940605,0.000485718128294198,0.00489045764509675,"CDC25A"
"ENSG00000228146",8.76797366874438,-1.29002288322313,0.370182142780385,-3.48483282725079,0.000492444601587159,0.00494036937424626,NA
"ENSG00000116329",2.12934700260625,2.12684780845354,0.610400191753346,3.48434983669365,0.000493334202333321,0.00494731916952861,"OPRD1"
"ENSG00000234432",21.972153486648,1.10003238985987,0.31586738943662,3.48257663389019,0.000496613058835285,0.00497554092900503,"LINC02983"
"ENSG00000112238",1.96263418961941,3.21166143503028,0.922212884907,3.48255970784246,0.000496644454729131,0.00497554092900503,"PRDM13"
"ENSG00000188372",30.8504321830786,1.14259761392804,0.328096292660484,3.48250693314113,0.000496742357680698,0.00497554092900503,"ZP3"
"ENSG00000144339",4.76219470307409,-2.30845252732967,0.663013136282004,-3.48175986417831,0.000498130185637006,0.0049826407327532,"TMEFF2"
"ENSG00000049768",24.404074553801,1.09304543293704,0.314048350116848,3.48050047876499,0.000500477929621581,0.0050009983496302,"FOXP3"
"ENSG00000211895",14823.9193821927,-1.63609034230309,0.470295365595373,-3.47885703749574,0.00050355714687087,0.00502377715681296,"IGHA1"
"ENSG00000166473",10.7971603523668,-1.74093882483237,0.500675411714704,-3.4771805926519,0.000506716392182274,0.00504728584102813,"PKD1L2"
"ENSG00000235142",28.7921121555682,-1.78550538922214,0.513524666609317,-3.47696129381946,0.000507131022825569,0.00504740979589282,"LINC02532"
"ENSG00000233041",4668.94359702083,-1.52554276028996,0.438815940729568,-3.47649804552136,0.000508007931294754,0.00505389966482602,"PHGR1"
"ENSG00000263761",21.0722357398284,-5.33460975284792,1.53498055533906,-3.47535982413116,0.00051016854089582,0.00506760695701694,"GDF2"
"ENSG00000234235",5.91037985248556,5.4518017378564,1.56906071218264,3.47456391937358,0.000511684439592213,0.00507627521708236,"LOC105373974"
"ENSG00000016602",3847.7851911724,-3.07305455539004,0.884465217811469,-3.47447756396123,0.000511849166371681,0.00507627521708236,"CLCA4"
"ENSG00000256540",2.5180465772057,2.15919346466469,0.62147202217615,3.47432126888681,0.000512147431865442,0.00507722962927433,NA
"ENSG00000265817",3.9554643225482,1.51218916945618,0.435301269269237,3.47389101804085,0.000512969337562736,0.00508337240626543,"FSBP"
"ENSG00000174371",72.0120399777194,1.15012709329886,0.331270643703679,3.47186542230299,0.000516855367675859,0.00511784564423247,"EXO1"
"ENSG00000269667",4.81559738247366,-1.82068659449485,0.524576350571146,-3.4707752122499,0.000518958236434288,0.00513462182670476,NA
"ENSG00000253161",15.1017782234642,1.62238184081255,0.467707455580416,3.46879619184006,0.000522795890649806,0.00516242967698243,"LINC01605"
"ENSG00000254709",39.9001873549975,-1.63109447566641,0.470367455935837,-3.46770265477062,0.000524927772111316,0.00517737827352021,"IGLL5"
"ENSG00000231304",1.56415605476055,-1.54725806393698,0.446349130097163,-3.46647491751617,0.000527330933552459,0.00519240025166342,"SGO1-AS1"
"ENSG00000238098",2.59095735584933,2.56758204685828,0.740706297096502,3.46639694697204,0.000527483898073961,0.00519240025166342,NA
"ENSG00000273084",9.33889881663223,1.00914690386138,0.291439739086594,3.46262629463011,0.000534930799877969,0.00524925651375761,NA
"ENSG00000276842",1.00901270713942,-2.27899966458557,0.658241069705056,-3.46225686830319,0.000535665648462769,0.00525306607685909,NA
"ENSG00000242258",19.8833918203162,-1.23720650564788,0.357488466427104,-3.46082915069418,0.000538514460126839,0.00527412583688527,"LINC00996"
"ENSG00000239467",9.12023869078969,1.59622981274679,0.461266056580977,3.46054037571821,0.000539092384029831,0.00527772914026244,NA
"ENSG00000196924",6793.13610440093,1.20229727041879,0.347548592213174,3.45936452443271,0.000541451581399428,0.00529257864338741,"FLNA"
"ENSG00000258561",1.24443138112773,2.07303330164601,0.599425108559331,3.45836914744593,0.000543456193853189,0.00531010793457407,NA
"ENSG00000149742",19.7453685840449,-4.3222512167651,1.24997790775849,-3.45786208695153,0.000544480030785968,0.00531804417166038,"SLC22A9"
"ENSG00000099338",19.2350172975141,-1.08529154075467,0.313961312153199,-3.45676839388763,0.000546694494454098,0.00533305695706283,"CATSPERG"
"ENSG00000124564",12.2282701107681,-3.40276307700373,0.984905316106632,-3.4549139103594,0.000550468559552214,0.00535572023620081,"SLC17A3"
"ENSG00000090889",214.936467952773,1.0568721587677,0.305941733846037,3.45448836117128,0.000551338012816465,0.00535725418984052,"KIF4A"
"ENSG00000101850",37.8032059004888,1.83420724315193,0.531098993050813,3.45360708107469,0.000553142653810751,0.00536926536613286,"GPR143"
"ENSG00000168505",0.990852777325147,3.10943127967456,0.900512498988307,3.45295738056706,0.000554476599529241,0.00537608274813334,"GBX2"
"ENSG00000275437",17.2711814573494,1.17576011681143,0.340641497574861,3.45160564752696,0.000557261545391178,0.00539673984478832,NA
"ENSG00000104921",14.8296722135112,-1.61926177047024,0.46924777012766,-3.45076071438702,0.000559008953828805,0.00541157704879496,"FCER2"
"ENSG00000211800",1.70875564182263,-2.01711114109497,0.584673297668171,-3.44997992749067,0.00056062823689761,0.00542516296552709,"TRAV20"
"ENSG00000211896",8480.89682140929,1.73087879718527,0.501921661931047,3.44850387713104,0.000563701377111678,0.0054486074262283,"IGHG1"
"ENSG00000165178",8.75281346707552,-1.13454252839172,0.329105059659565,-3.44735668775594,0.000566100655057834,0.00546339307306391,NA
"ENSG00000259120",36.8685060328483,-1.08451760659794,0.314618622533867,-3.44708650067653,0.000566667117174374,0.0054667605841494,"ERLN"
"ENSG00000134962",34.2223367220404,-1.61891760166086,0.469734222544665,-3.44645445011604,0.00056799430842187,0.00547746161356486,"KLB"
"ENSG00000273132",2.94916706396542,2.81241298736642,0.816510618846672,3.44442916289194,0.000572266567275263,0.00551442910360224,"LRP11-AS1"
"ENSG00000211595",5.97536882396535,-1.7253177340877,0.501005585187854,-3.44370958148258,0.000573791685037977,0.00552700607002276,"IGKJ3"
"ENSG00000167123",211.164983816559,1.10623467109601,0.321244592310678,3.44359001699913,0.000574045462512684,0.00552733199938938,"CERCAM"
"ENSG00000229056",5.13153503952705,-1.10682332660779,0.321432681934096,-3.44340631434213,0.00057443557791121,0.00552896993814118,"HECW2-AS1"
"ENSG00000173762",44.0255442319475,-1.07493061233695,0.312285930814084,-3.4421358962114,0.000577140232735418,0.00554862708067092,"CD7"
"ENSG00000211652",214.042510257035,-1.79369832375115,0.521256588023878,-3.44110437155565,0.000579345012866687,0.00556343886830444,"IGLV7-43"
"ENSG00000115163",49.8574601783768,1.02051683255262,0.296694885851856,3.43961720008271,0.000582537498255327,0.0055918085463184,"CENPA"
"ENSG00000143217",134.958140643519,1.25087306412326,0.363691674029722,3.43937778465897,0.000583052975247225,0.0055918085463184,"NECTIN4"
"ENSG00000110777",210.709494135391,-1.42345613039526,0.413877861191228,-3.43931450283003,0.000583189296084538,0.0055918085463184,"POU2AF1"
"ENSG00000186912",6.16844009304226,-2.02335588530913,0.58856947921599,-3.43775196771053,0.000586564714195018,0.00561560298378476,"P2RY4"
"ENSG00000102886",111.152839240641,-1.08671277354802,0.31613128703818,-3.4375362961679,0.000587032037805032,0.00561793684009073,"GDPD3"
"ENSG00000163736",3.41062390409129,2.65313849027497,0.771885096594158,3.43721947992207,0.000587719153400023,0.0056209065020116,"PPBP"
"ENSG00000043591",9.95728586813751,-1.37805180426989,0.400924305466378,-3.43718698387932,0.000587789673601786,0.0056209065020116,"ADRB1"
"ENSG00000226887",9.44123482657492,1.59811372816137,0.465015826104437,3.4366867501031,0.000588876233651171,0.00562642884105676,"ERVMER34-1"
"ENSG00000255478",1.80138003374964,-1.87171448598941,0.54481682887034,-3.43549315440631,0.000591476406265816,0.00564542102767422,NA
"ENSG00000164237",1042.21396949471,-1.09496293693769,0.318865338785749,-3.43393528160619,0.000594886212406938,0.00566935358513415,"CMBL"
"ENSG00000170956",13.7776669711111,-1.2886369287874,0.375657181490662,-3.43035350388857,0.000602795370722975,0.0057295198417697,"CEACAM3"
"ENSG00000152049",68.1495386002737,1.14678372969995,0.334317383642207,3.43022464822608,0.000603081720838883,0.00573007437671152,"KCNE4"
"ENSG00000144218",36.4767008212714,-1.39372556587675,0.406375346746196,-3.42965088073418,0.000604358316006894,0.00573245083051133,"AFF3"
"ENSG00000281376",7.86669075140804,1.28361408132447,0.374278184809054,3.42957226315323,0.000604533430763766,0.00573245083051133,NA
"ENSG00000211669",318.154351325741,-1.79734085698055,0.524082890639745,-3.42949729724347,0.00060470045567966,0.00573245083051133,"IGLV3-10"
"ENSG00000274964",3.66644946904057,1.39543154795962,0.406990615336879,3.42865780038829,0.000606573800066793,0.00574804154203567,NA
"ENSG00000269899",3.54376146272344,1.46439891751861,0.427206266997739,3.4278498014786,0.000608381956149524,0.00576083155237139,NA
"ENSG00000186715",32.4723469923038,-1.38599469545242,0.40444920065971,-3.42686966173175,0.000610582065079879,0.00577731094786237,"MST1L"
"ENSG00000108187",713.193949232195,-1.16204975729761,0.339133833647479,-3.42652263503007,0.000611362805292828,0.00578201221933304,"PBLD"
"ENSG00000103375",1819.96536062705,-2.71016265638678,0.79098952702851,-3.42629398213145,0.000611877735889758,0.00578201221933304,"AQP8"
"ENSG00000169436",13.643899349862,1.72680567055322,0.504241566717572,3.42456033879573,0.000615795083611212,0.00581113900413393,"COL22A1"
